City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Pampa,US,2022-05-14 08:25:28,35.5362,-100.9599,67.15,67,0,10.36
289,College,US,2022-05-14 08:25:28,64.8569,-147.8028,37.35,86,75,0.0
290,Nicoya,CR,2022-05-14 08:25:28,10.1483,-85.452,77.32,82,12,2.06
291,Dunmore Town,BS,2022-05-14 08:25:29,25.5,-76.65,77.49,81,98,22.82
292,Korla,CN,2022-05-14 08:25:29,41.7597,86.1469,78.75,15,34,8.59
293,Mogadishu,SO,2022-05-14 08:25:30,2.0371,45.3438,89.47,70,75,13.8
294,Bhag,PK,2022-05-14 08:25:30,29.0415,67.8239,114.46,3,0,5.44
295,Rafaela,AR,2022-05-14 08:25:30,-31.2503,-61.4867,55.98,60,100,4.5
296,Okhotsk,RU,2022-05-14 08:25:31,59.3833,143.3,33.22,99,100,10.4
297,Leiyang,CN,2022-05-14 08:25:31,26.4024,112.8591,67.08,93,100,7.27
298,La Ronge,CA,2022-05-14 08:25:32,55.1001,-105.2842,37.65,87,100,12.66
299,Inuvik,CA,2022-05-14 08:25:32,68.3499,-133.7218,25.56,93,100,12.66
300,Chuy,UY,2022-05-14 08:25:32,-33.6971,-53.4616,54.75,86,100,3.65
301,Ponta Do Sol,PT,2022-05-14 08:25:33,32.6667,-17.1,69.01,75,60,7.65
302,Bryan,US,2022-05-14 08:25:33,30.6744,-96.37,73.81,79,0,5.75
303,Lorengau,PG,2022-05-14 08:25:34,-2.0226,147.2712,83.1,69,11,7.67
304,Esna,EG,2022-05-14 08:25:34,25.2934,32.554,104.02,7,52,13.11
305,Omsukchan,RU,2022-05-14 08:25:35,62.5333,155.8,32.34,89,99,11.52
306,Sangar,RU,2022-05-14 08:25:35,63.9242,127.4739,38.5,61,65,11.1
307,North Bend,US,2022-05-14 08:25:35,43.4065,-124.2243,56.86,97,100,13.8
308,Vila Velha,BR,2022-05-14 08:21:20,-20.3297,-40.2925,71.55,94,75,4.61
309,Kamenka,RU,2022-05-14 08:25:36,51.3223,42.7678,59.88,58,100,13.27
310,Lac Du Bonnet,CA,2022-05-14 08:25:36,50.2536,-96.0612,48.99,66,100,18.48
311,Muleba,TZ,2022-05-14 08:25:37,-1.8397,31.6544,73.15,71,56,7.94
312,Verrettes,HT,2022-05-14 08:25:37,19.05,-72.4667,75.76,81,100,4.7
313,Vestmannaeyjar,IS,2022-05-14 08:25:38,63.4427,-20.2734,43.79,65,0,9.22
314,Bubaque,GW,2022-05-14 08:25:38,11.2833,-15.8333,77.94,82,88,5.99
315,Simpang Empat,MY,2022-05-14 08:25:38,4.95,100.6333,89.69,61,51,7.54
316,Arraial Do Cabo,BR,2022-05-14 08:25:39,-22.9661,-42.0278,71.2,73,100,3.96
317,Hofn,IS,2022-05-14 08:25:40,64.2539,-15.2082,36.97,92,100,9.55
318,Bara,NG,2022-05-14 08:25:40,10.3744,10.7288,85.53,49,100,12.15
319,Luderitz,NA,2022-05-14 08:25:40,-26.6481,15.1594,64.53,46,0,13.15
320,Margate,GB,2022-05-14 08:25:41,51.3813,1.3862,61.11,75,84,1.01
321,Manzhouli,CN,2022-05-14 08:25:41,49.6,117.4333,62.8,23,100,18.28
322,Pundaguitan,PH,2022-05-14 08:25:42,6.3711,126.1689,83.12,71,88,5.68
323,Arcata,US,2022-05-14 08:23:31,40.8665,-124.0828,57.67,95,100,5.99
324,Ossora,RU,2022-05-14 08:25:42,59.2353,163.0719,34.59,100,100,3.85
325,Lugo,ES,2022-05-14 08:25:43,43.0,-7.5,60.76,81,99,1.99
326,Amahai,ID,2022-05-14 08:25:43,-3.3333,128.9167,84.96,67,89,2.73
327,Faanui,PF,2022-05-14 08:25:43,-16.4833,-151.75,80.76,72,9,16.13
328,Taonan,CN,2022-05-14 08:25:44,45.3333,122.7833,64.78,17,100,9.22
329,Kislyakovskaya,RU,2022-05-14 08:25:44,46.4417,39.675,67.96,57,36,8.52
330,San Patricio,US,2022-05-14 08:25:45,28.017,-97.5169,79.84,92,19,7.14
331,Touros,BR,2022-05-14 08:25:45,-5.1989,-35.4608,75.33,93,67,9.44
332,Zaozerne,UA,2022-05-14 08:25:45,45.1582,33.2787,60.93,63,100,12.26
333,Ayna,PE,2022-05-14 08:25:46,-12.65,-73.9167,57.7,85,49,1.34
334,Kavaratti,IN,2022-05-14 08:25:46,10.5669,72.642,79.29,84,100,19.62
335,Kieta,PG,2022-05-14 08:25:46,-6.2167,155.6333,79.97,76,7,1.66
336,Hailar,CN,2022-05-14 08:25:47,49.2,119.7,58.89,34,98,11.61
337,Selikhino,RU,2022-05-14 08:25:47,50.3672,137.4996,56.08,42,100,9.8
338,Coquimbo,CL,2022-05-14 08:25:48,-29.9533,-71.3436,49.73,100,0,4.61
339,Beringovskiy,RU,2022-05-14 08:25:48,63.05,179.3167,35.89,94,75,3.56
340,Champerico,GT,2022-05-14 08:25:49,14.3,-91.9167,82.42,71,95,2.98
341,Opuwo,NA,2022-05-14 08:25:49,-18.0607,13.84,74.39,26,0,8.28
342,San Matias,BO,2022-05-14 08:25:49,-16.3667,-58.4,72.9,68,10,3.58
343,Mapiripan,CO,2022-05-14 08:25:50,2.8892,-72.1256,73.18,97,99,2.95
344,Atar,MR,2022-05-14 08:25:50,20.5169,-13.0499,90.79,16,91,12.57
345,Kautokeino,NO,2022-05-14 08:25:51,69.0125,23.0412,35.13,100,100,1.57
346,Muridke,PK,2022-05-14 08:25:51,31.8025,74.2617,111.22,4,0,7.45
347,Ukiah,US,2022-05-14 08:25:51,39.1502,-123.2078,55.85,89,0,0.0
348,Vestmanna,FO,2022-05-14 08:25:52,62.1564,-7.1664,45.52,81,100,3.44
349,Sao Felix Do Xingu,BR,2022-05-14 08:25:52,-6.6447,-51.995,71.22,97,28,1.3
350,Yulara,AU,2022-05-14 08:25:53,-25.2406,130.9889,76.03,42,37,16.11
351,Clonakilty,IE,2022-05-14 08:25:53,51.6231,-8.8706,54.61,80,95,5.06
352,San Borja,BO,2022-05-14 08:25:53,-14.8167,-66.85,69.44,93,52,0.72
353,Masallatah,LY,2022-05-14 08:25:54,32.6167,14.0,70.84,39,0,3.27
354,San Quintin,MX,2022-05-14 08:25:54,30.4833,-115.95,60.46,81,20,6.17
355,Portland,US,2022-05-14 08:24:53,45.5234,-122.6762,51.48,94,100,9.22
356,Cidreira,BR,2022-05-14 08:25:55,-30.1811,-50.2056,63.01,81,100,13.44
357,Lodja,CD,2022-05-14 08:25:55,-3.4833,23.4333,86.49,46,14,4.03
358,Rosario,AR,2022-05-14 08:23:27,-32.9468,-60.6393,56.95,89,64,1.14
359,Ancud,CL,2022-05-14 08:25:56,-41.8697,-73.8203,48.56,88,100,4.21
360,Nefteyugansk,RU,2022-05-14 08:25:56,61.0998,72.6035,71.02,37,100,16.53
361,Yen Bai,VN,2022-05-14 08:24:47,21.7,104.8667,75.83,93,100,1.95
362,Riyadh,SA,2022-05-14 08:25:57,24.6877,46.7219,89.74,11,0,24.96
363,Hopewell,US,2022-05-14 08:25:57,37.3043,-77.2872,66.85,96,98,1.79
364,Soroti,UG,2022-05-14 08:25:57,1.7146,33.6111,80.74,54,43,5.64
365,Spirit River,CA,2022-05-14 08:25:58,55.7833,-118.8361,43.23,64,100,8.66
366,Sao Gabriel Da Cachoeira,BR,2022-05-14 08:25:59,-0.1303,-67.0892,72.54,99,100,2.08
367,Berlevag,NO,2022-05-14 08:25:59,70.8578,29.0864,39.15,65,100,6.91
368,Esperance,AU,2022-05-14 08:26:00,-33.8667,121.9,63.39,68,31,21.83
369,Qinzhou,CN,2022-05-14 08:26:00,21.95,108.6167,81.45,75,100,2.01
370,Lancut,PL,2022-05-14 08:25:25,50.0687,22.2291,60.46,59,40,10.36
371,Balykshi,KZ,2022-05-14 08:26:01,47.0667,51.8667,73.4,49,0,20.13
372,Kilindoni,TZ,2022-05-14 08:26:01,-7.9139,39.6668,81.18,69,5,14.85
373,Sechura,PE,2022-05-14 08:26:02,-5.5569,-80.8222,66.43,82,26,9.64
374,Inverness,GB,2022-05-14 08:21:22,57.4791,-4.224,56.98,77,75,10.36
375,Airai,TL,2022-05-14 08:26:02,-8.9266,125.4092,65.93,89,85,1.61
376,Vernon,CA,2022-05-14 08:25:31,50.2581,-119.2691,44.29,62,89,5.75
377,Ivaipora,BR,2022-05-14 08:26:03,-24.2478,-51.6847,52.36,96,5,4.68
378,Jiuquan,CN,2022-05-14 08:26:03,39.7432,98.5174,61.3,19,8,8.03
379,Kirakira,SB,2022-05-14 08:26:04,-10.4544,161.9205,80.58,83,34,3.71
380,Galveston,US,2022-05-14 08:26:04,29.3669,-94.9669,77.97,84,86,8.01
381,Mezen,RU,2022-05-14 08:26:04,65.8522,44.24,60.64,54,100,2.06
382,Pauini,BR,2022-05-14 08:26:05,-7.7136,-66.9764,72.03,97,59,0.92
383,Tura,IN,2022-05-14 08:26:05,25.5198,90.2201,85.19,72,71,7.25
384,Carballo,ES,2022-05-14 08:26:06,43.213,-8.691,65.77,73,100,1.05
385,Talcahuano,CL,2022-05-14 08:26:06,-36.7167,-73.1167,47.88,61,0,6.91
386,Caravelas,BR,2022-05-14 08:26:07,-17.7125,-39.2481,71.96,90,83,5.77
387,Kismayo,SO,2022-05-14 08:26:07,-0.3582,42.5454,84.13,70,45,16.87
388,Sakaraha,MG,2022-05-14 08:26:08,-22.9,44.5333,83.12,32,0,2.82
389,Serebryansk,KZ,2022-05-14 08:26:08,49.6925,83.2892,77.32,28,15,8.66
390,Sabha,LY,2022-05-14 08:26:08,27.0377,14.4283,73.98,29,0,12.46
391,Dwarka,IN,2022-05-14 08:26:09,22.2394,68.9678,88.27,70,5,17.74
392,Tiznit,MA,2022-05-14 08:26:09,29.5833,-9.5,75.7,34,8,1.43
393,Wattegama,LK,2022-05-14 08:26:10,6.7989,81.4808,84.29,67,100,11.77
394,Sobolevo,RU,2022-05-14 08:26:10,54.4299,31.8996,54.14,60,92,12.68
395,Tutoia,BR,2022-05-14 08:26:11,-2.7619,-42.2744,74.91,92,100,8.5
396,Berdigestyakh,RU,2022-05-14 08:26:11,62.0989,126.6992,33.66,72,97,14.2
397,Sambava,MG,2022-05-14 08:26:11,-14.2667,50.1667,80.82,56,0,15.3
398,Ouahigouya,BF,2022-05-14 08:26:12,13.5828,-2.4216,90.45,40,95,6.98
399,Mathbaria,BD,2022-05-14 08:26:12,22.2876,89.9593,91.76,62,100,18.34
400,Whitehorse,CA,2022-05-14 08:25:42,60.7161,-135.0538,38.17,48,40,2.3
401,Ormara,PK,2022-05-14 08:26:13,25.2088,64.6357,85.32,72,0,17.16
402,Seydi,TM,2022-05-14 08:26:13,39.4816,62.9137,77.9,13,0,15.77
403,Santa Isabel Do Rio Negro,BR,2022-05-14 08:26:14,-0.4139,-65.0192,71.98,99,75,2.71
404,Solnechnyy,RU,2022-05-14 08:26:14,50.7214,136.6319,53.2,45,100,9.57
405,Makakilo City,US,2022-05-14 08:26:15,21.3469,-158.0858,73.72,71,0,10.36
406,Haradok,BY,2022-05-14 08:26:15,55.4624,29.9816,53.71,58,100,10.11
407,Fort Nelson,CA,2022-05-14 08:26:16,58.8053,-122.7002,45.99,87,100,6.91
408,Mitsamiouli,KM,2022-05-14 08:26:17,-11.3847,43.2844,81.23,67,1,8.99
409,Miragoane,HT,2022-05-14 08:26:17,18.4423,-73.0876,78.21,79,100,1.34
410,Beisfjord,NO,2022-05-14 08:26:17,68.3751,17.5988,44.65,100,100,1.34
411,Custoias,PT,2022-05-14 08:26:18,41.1053,-7.321,63.01,69,100,3.18
412,Clinton,US,2022-05-14 08:23:04,42.587,-82.9199,65.28,87,0,3.44
413,Sahuaripa,MX,2022-05-14 08:26:19,29.05,-109.2333,70.47,8,64,5.41
414,Dawlatabad,AF,2022-05-14 08:26:19,36.4141,64.9053,68.43,47,100,6.06
415,Oxford,GB,2022-05-14 08:23:02,51.7522,-1.256,59.88,80,75,3.44
416,Teknaf,BD,2022-05-14 08:26:19,20.8624,92.3058,88.74,67,39,9.15
417,Komsomolskiy,UZ,2022-05-14 08:26:20,40.4272,71.7189,66.92,68,20,9.22
418,Ekuvukeni,ZA,2022-05-14 08:26:20,-28.4675,30.1551,65.48,47,100,1.7
419,Havelock,US,2022-05-14 08:26:21,34.8791,-76.9013,67.98,95,100,5.75
420,Pathalgaon,IN,2022-05-14 08:26:21,22.5667,83.4667,109.69,11,9,11.01
421,San Policarpo,PH,2022-05-14 08:26:21,12.1791,125.5072,83.98,74,99,9.57
422,Arkadelphia,US,2022-05-14 08:26:22,34.1209,-93.0538,72.57,88,75,0.0
423,Le Mars,US,2022-05-14 08:26:22,42.7942,-96.1656,59.77,66,0,9.22
424,Bojnurd,IR,2022-05-14 08:26:23,37.4747,57.329,62.55,45,40,4.61
425,Hastings,GB,2022-05-14 08:25:30,50.8552,0.5729,61.12,73,36,3.98
426,Antalaha,MG,2022-05-14 08:26:23,-14.9003,50.2788,82.15,50,0,11.92
427,Hualmay,PE,2022-05-14 08:26:24,-11.0964,-77.6139,62.56,89,63,7.83
428,San Luis,AR,2022-05-14 08:25:18,-33.295,-66.3356,52.75,81,74,7.07
429,Kamaishi,JP,2022-05-14 08:26:24,39.2667,141.8833,57.52,75,57,9.91
430,Gobabis,NA,2022-05-14 08:26:25,-22.45,18.9667,68.99,17,0,3.96
431,Radyvyliv,UA,2022-05-14 08:26:25,50.1299,25.2558,58.12,68,59,15.43
432,Bose,IT,2022-05-14 08:26:25,45.4612,8.0137,72.21,86,16,3.38
433,Shelburne,CA,2022-05-14 08:26:26,44.0787,-80.2041,61.59,75,22,7.05
434,Quatre Cocos,MU,2022-05-14 08:26:26,-20.2078,57.7625,81.09,66,78,12.3
435,Shenjiamen,CN,2022-05-14 08:26:27,29.9576,122.298,63.7,61,15,14.45
436,Buerarema,BR,2022-05-14 08:26:27,-14.9594,-39.2997,67.12,99,74,2.75
437,Lebrija,ES,2022-05-14 08:23:17,36.9208,-6.0753,73.92,56,20,11.5
438,Avera,US,2022-05-14 08:26:28,33.194,-82.5271,62.38,95,1,2.64
439,Malumfashi,NG,2022-05-14 08:26:28,11.7853,7.6218,87.78,22,10,11.01
440,Tumut,AU,2022-05-14 08:26:28,-35.3,148.2167,63.23,96,100,1.88
441,Risor,NO,2022-05-14 08:26:29,58.7206,9.2342,59.29,42,46,13.42
442,Paamiut,GL,2022-05-14 08:26:29,61.994,-49.6678,24.85,73,100,7.38
443,Newport Beach,US,2022-05-14 08:26:30,33.6189,-117.9289,71.4,68,0,3.44
444,San Jacinto,US,2022-05-14 08:26:30,33.7839,-116.9586,72.93,36,3,1.99
445,Tagusao,PH,2022-05-14 08:26:30,9.1924,117.8141,84.52,74,100,0.63
446,Bitkine,TD,2022-05-14 08:26:31,11.9801,18.2138,91.29,33,25,5.91
447,Fare,PF,2022-05-14 08:26:31,-16.7,-151.0167,81.25,65,0,16.8
448,Lianzhou,CN,2022-05-14 08:26:32,24.7811,112.3825,76.24,80,99,3.96
449,Oxapampa,PE,2022-05-14 08:26:32,-10.5775,-75.4017,57.43,97,95,2.39
450,Peachland,CA,2022-05-14 08:26:32,49.7665,-119.7357,45.68,67,100,1.14
451,Shenkursk,RU,2022-05-14 08:26:33,62.1091,42.896,55.83,55,71,8.5
452,Marzuq,YE,2022-05-14 08:26:33,14.4,46.4667,88.65,10,68,16.87
453,Yenagoa,NG,2022-05-14 08:26:34,4.9247,6.2642,81.36,84,100,1.01
454,Antigonish,CA,2022-05-14 08:26:34,45.6169,-61.9986,62.78,95,63,13.58
455,Kyzyl-Suu,KG,2022-05-14 08:26:35,42.3414,78.0056,59.13,61,100,6.51
456,Veraval,IN,2022-05-14 08:26:35,20.9,70.3667,89.46,63,5,14.47
457,Pochutla,MX,2022-05-14 08:26:36,15.7432,-96.4661,78.82,69,99,3.51
458,Ribeira Brava,PT,2022-05-14 08:26:36,32.65,-17.0667,69.01,76,57,8.28
459,Papetoai,PF,2022-05-14 08:26:36,-17.4961,-149.8729,76.59,69,33,17.22
460,Pangai,TO,2022-05-14 08:26:37,-19.8,-174.35,76.51,61,98,15.43
461,Sjoholt,NO,2022-05-14 08:26:37,62.4837,6.8106,46.31,83,100,6.76
462,Conegliano,IT,2022-05-14 08:26:38,45.8906,12.2925,75.7,73,100,3.24
463,Labuan,MY,2022-05-14 08:26:38,5.2767,115.2417,88.16,70,20,3.44
464,Iskateley,RU,2022-05-14 08:26:39,67.6803,53.1512,57.25,65,47,8.16
465,Mandya,IN,2022-05-14 08:26:39,12.5242,76.8958,83.25,58,98,8.08
466,Yeppoon,AU,2022-05-14 08:26:39,-23.1333,150.7333,73.18,87,58,6.29
467,Dharchula,IN,2022-05-14 08:26:40,29.85,80.5333,88.47,36,63,1.86
468,Lata,PT,2022-05-14 08:26:40,40.1629,-8.3327,73.92,50,98,2.89
469,Isabela,PH,2022-05-14 08:26:41,6.7085,121.9711,84.25,75,96,0.78
470,Tual,ID,2022-05-14 08:26:41,-5.6667,132.75,84.38,70,7,5.61
471,Sena Madureira,BR,2022-05-14 08:26:41,-9.0656,-68.6569,70.68,96,38,0.47
472,Makungu,TZ,2022-05-14 08:26:42,-8.7333,35.2833,67.15,79,80,5.99
473,Malakal,SS,2022-05-14 08:26:42,9.5334,31.6605,98.01,30,53,9.4
474,Manggar,ID,2022-05-14 08:26:43,-2.8833,108.2667,86.14,70,86,8.28
475,Dapaong,TG,2022-05-14 08:26:43,10.8639,0.205,86.2,48,66,9.15
476,Neijiang,CN,2022-05-14 08:26:44,29.5835,105.0622,55.94,92,100,11.68
477,Vidim,RU,2022-05-14 08:26:44,56.4088,103.1106,71.35,19,76,8.01
478,Svetlaya,RU,2022-05-14 08:26:44,46.5389,138.3297,44.76,94,100,0.56
479,Humaita,BR,2022-05-14 08:26:45,-7.5061,-63.0208,73.9,94,89,1.63
480,Praia,CV,2022-05-14 08:26:45,14.9215,-23.5087,79.34,50,40,27.63
481,Bogovarovo,RU,2022-05-14 08:26:46,58.9785,47.0246,45.23,94,100,8.5
482,Zaysan,KZ,2022-05-14 08:26:46,47.4667,84.8667,80.82,17,10,7.02
483,Kashi,CN,2022-05-14 08:26:47,39.4547,75.9797,63.61,63,75,8.95
484,Dawei,MM,2022-05-14 08:26:47,14.0833,98.2,87.55,66,96,7.05
485,Nanpiao,CN,2022-05-14 08:26:47,41.0982,120.7479,68.81,13,100,11.54
486,Hay River,CA,2022-05-14 08:26:48,60.8156,-115.7999,40.98,75,89,6.91
487,Awjilah,LY,2022-05-14 08:26:48,29.1081,21.2869,71.73,36,0,16.02
488,Kurchum,KZ,2022-05-14 08:26:49,48.5722,83.6542,81.14,16,22,14.12
489,Mopti,ML,2022-05-14 08:26:49,14.6667,-4.0,91.72,8,7,14.7
490,Santana Do Livramento,BR,2022-05-14 08:26:49,-30.8908,-55.5328,52.88,91,100,4.94
491,Moerai,PF,2022-05-14 08:26:50,-22.4333,-151.3333,79.45,77,52,16.04
492,Santa Cecilia,BR,2022-05-14 08:24:24,-26.9608,-50.4269,50.5,97,100,3.29
493,Barcelos,PT,2022-05-14 08:24:57,41.5388,-8.6151,68.14,50,98,1.81
494,Alyangula,AU,2022-05-14 08:26:50,-13.8483,136.4192,80.62,56,60,7.27
495,Tautira,PF,2022-05-14 08:26:51,-17.7333,-149.15,80.24,73,32,16.51
496,Geraldton,AU,2022-05-14 08:26:51,-28.7667,114.6,70.21,60,75,9.22
497,Ongandjera,NA,2022-05-14 08:26:52,-17.8833,15.0667,71.85,28,5,2.28
498,Ouesso,CG,2022-05-14 08:26:52,1.6136,16.0517,85.17,62,54,2.15
499,Jiwani,PK,2022-05-14 08:26:52,25.05,61.7417,87.49,68,0,8.61
500,Najran,SA,2022-05-14 08:26:53,17.4924,44.1277,90.25,11,24,15.19
501,Palestina,PS,2022-05-14 08:26:54,31.9216,35.2033,91.47,20,66,14.79
502,Sao Filipe,CV,2022-05-14 08:26:54,14.8961,-24.4956,74.03,74,57,7.87
503,Stykkisholmur,IS,2022-05-14 08:26:55,65.0757,-22.7297,33.46,72,67,5.44
504,Molnlycke,SE,2022-05-14 08:26:55,57.6589,12.1179,55.18,69,40,17.27
505,Leh,IN,2022-05-14 08:26:55,34.1667,77.5833,57.94,23,36,6.91
506,Puerto Leguizamo,CO,2022-05-14 08:26:56,-0.1934,-74.7819,71.82,99,100,2.26
507,Auki,SB,2022-05-14 08:26:56,-8.7676,160.7034,79.21,85,14,1.74
508,Manokwari,ID,2022-05-14 08:26:57,-0.8667,134.0833,83.14,70,97,4.0
509,Pasni,PK,2022-05-14 08:26:57,25.2631,63.471,85.46,73,0,14.79
510,Egvekinot,RU,2022-05-14 08:26:57,66.3167,-179.1667,23.23,96,57,3.78
511,Aksay,RU,2022-05-14 08:26:58,47.26,39.87,61.25,63,100,5.01
512,Salamanca,ES,2022-05-14 08:26:00,40.8333,-6.0,64.18,62,100,3.78
513,Sorochinsk,RU,2022-05-14 08:26:58,52.4338,53.1583,63.21,49,57,11.81
514,Wenling,CN,2022-05-14 08:26:59,28.3669,121.36,62.1,79,100,9.4
515,Monrovia,LR,2022-05-14 08:26:14,6.3005,-10.7969,81.82,80,61,3.06
516,Farafangana,MG,2022-05-14 08:26:59,-22.8167,47.8333,74.91,71,60,6.04
517,Sitka,US,2022-05-14 08:27:00,57.0531,-135.33,44.49,76,100,8.05
518,Morondava,MG,2022-05-14 08:27:00,-20.2833,44.2833,80.85,45,0,1.01
519,Fort Saint James,CA,2022-05-14 08:27:00,54.4333,-124.25,31.87,73,39,2.1
520,Nago,JP,2022-05-14 08:27:01,26.5881,127.9761,76.05,96,100,5.17
521,Braine-Le-Comte,BE,2022-05-14 08:27:01,50.6082,4.1434,62.08,78,46,1.99
522,Molepolole,BW,2022-05-14 08:27:02,-24.4066,25.4951,66.34,29,2,6.04
523,Palmer,US,2022-05-14 08:26:08,42.1584,-72.3287,66.81,97,100,5.75
524,Edd,ER,2022-05-14 08:27:02,13.9297,41.6925,92.08,49,2,8.86
525,Dingle,PH,2022-05-14 08:27:03,10.9995,122.6711,84.74,71,98,3.89
526,Kavieng,PG,2022-05-14 08:27:03,-2.5744,150.7967,83.55,68,13,9.26
527,Lumut,MY,2022-05-14 08:27:03,4.2323,100.6298,93.22,59,40,11.5
528,Erechim,BR,2022-05-14 08:27:04,-27.6342,-52.2739,50.47,96,94,2.48
529,Cienfuegos,CU,2022-05-14 08:27:05,22.1461,-80.4356,71.74,88,2,4.61
530,Kisangani,CD,2022-05-14 08:27:05,0.5167,25.2,75.36,87,99,1.5
531,Saryg-Sep,RU,2022-05-14 08:27:06,51.5,95.6,70.99,12,10,4.63
532,Celestun,MX,2022-05-14 08:27:06,20.8667,-90.4,73.18,74,0,12.46
533,Tergnier,FR,2022-05-14 08:27:07,49.6561,3.3011,56.84,62,44,4.12
534,Ostrovnoy,RU,2022-05-14 08:27:07,68.0531,39.5131,42.49,81,100,4.74
535,Ryotsu,JP,2022-05-14 08:27:08,38.0833,138.4333,56.8,79,80,10.42
536,Lat Yao,TH,2022-05-14 08:27:08,15.751,99.7893,97.83,42,41,5.91
537,Karratha,AU,2022-05-14 08:27:08,-20.7377,116.8463,85.33,44,2,7.47
538,Bria,CF,2022-05-14 08:27:09,6.5423,21.9863,83.66,62,92,6.17
539,Lufilufi,WS,2022-05-14 08:27:09,-13.8745,-171.5986,74.98,76,97,16.22
540,Severo-Kurilsk,RU,2022-05-14 08:27:10,50.6789,156.125,38.77,94,100,18.68
541,Bandar-E Lengeh,IR,2022-05-14 08:27:10,26.5579,54.8807,89.71,58,0,9.22
542,Dongsheng,CN,2022-05-14 08:27:10,39.8161,109.9776,58.6,11,98,16.04
543,Baracoa,CU,2022-05-14 08:27:11,20.3467,-74.4958,76.41,87,100,1.3
544,Iranshahr,IR,2022-05-14 08:27:11,27.2025,60.6848,100.74,10,0,4.61
545,Tolaga Bay,NZ,2022-05-14 08:27:12,-38.3667,178.3,53.35,80,24,4.85
546,Tevaitoa,PF,2022-05-14 08:27:13,-16.7833,-151.5,80.98,71,18,16.87
547,Turayf,SA,2022-05-14 08:27:13,31.6725,38.6637,84.45,21,0,13.8
548,Sorland,NO,2022-05-14 08:27:14,67.667,12.6934,44.46,82,100,21.79
549,Camacha,PT,2022-05-14 08:27:14,33.0833,-16.3333,65.62,68,40,9.22
550,Jacareacanga,BR,2022-05-14 08:27:14,-6.2222,-57.7528,72.75,99,100,1.72
551,Rocha,UY,2022-05-14 08:27:15,-34.4833,-54.3333,49.26,93,100,4.18
552,Abeche,TD,2022-05-14 08:27:15,13.8292,20.8324,91.42,25,0,4.61
553,Conde,BR,2022-05-14 08:23:51,-7.2597,-34.9075,72.86,100,40,6.91
554,Puerto Ayacucho,VE,2022-05-14 08:27:16,5.6639,-67.6236,74.23,95,100,3.31
555,Piacabucu,BR,2022-05-14 08:27:16,-10.4056,-36.4344,76.01,88,45,7.31
556,Havre-Saint-Pierre,CA,2022-05-14 08:27:16,50.2334,-63.5986,37.4,100,0,9.22
557,Montes Claros,BR,2022-05-14 08:27:17,-16.735,-43.8617,62.38,88,0,0.0
