City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Kourou,GF,5.1552,-52.6478,81.1,93,98,6.93,overcast clouds
348,Grants Pass,US,42.439,-123.3284,72.91,51,0,5.75,clear sky
349,Marion,US,39.7684,-86.1555,66.58,88,75,5.75,broken clouds
350,Fukue,JP,32.6881,128.8419,66.56,55,0,10.36,light rain
351,Edgewater,US,28.9889,-80.9023,77.0,83,40,0.0,scattered clouds
352,Natalinsk,RU,56.4739,57.8698,50.95,79,100,10.0,light rain
353,Skovorodino,RU,53.9833,123.9167,49.48,19,0,14.36,clear sky
354,Atambua,ID,-9.1061,124.8925,82.98,67,89,2.28,overcast clouds
355,Highland Springs,US,37.546,-77.3278,66.33,97,75,3.44,broken clouds
356,Pangody,RU,65.85,74.4859,42.94,95,100,5.53,light rain
357,Sioux Lookout,CA,50.1001,-91.917,50.07,66,100,9.22,overcast clouds
358,Asau,RO,46.4333,26.4,51.96,93,49,2.53,scattered clouds
359,Prabumulih,ID,-3.45,104.25,86.68,61,45,4.54,scattered clouds
360,Peniche,PT,39.3558,-9.3811,64.08,89,100,13.13,overcast clouds
361,Heihe,CN,50.2441,127.4902,50.58,33,49,22.64,scattered clouds
362,Oriximina,BR,-1.7656,-55.8661,74.95,96,100,3.4,overcast clouds
363,Soria,ES,41.6667,-2.6667,52.11,100,92,3.2,overcast clouds
364,Esperance,AU,-33.8667,121.9,57.04,76,100,13.38,overcast clouds
365,Savannah Bight,HN,16.45,-85.85,81.19,67,0,10.71,clear sky
366,Maryborough,AU,-25.5333,152.7,81.16,64,4,3.85,clear sky
367,College,US,64.8569,-147.8028,48.52,74,75,17.27,light rain
368,Anadyr,RU,64.75,177.4833,46.9,66,20,17.9,few clouds
369,Florianopolis,BR,-27.6146,-48.5012,67.69,91,75,1.14,broken clouds
370,High Level,CA,58.5169,-117.136,59.11,58,75,11.5,broken clouds
371,Novyy Urengoy,RU,66.0833,76.6333,45.88,84,100,7.05,overcast clouds
372,Urumqi,CN,43.801,87.6005,70.75,16,0,4.47,clear sky
373,Tomigusuku,JP,26.185,127.675,72.14,96,75,32.21,broken clouds
374,Fairview,US,40.8126,-73.999,65.12,92,100,8.05,mist
375,Port Loko,SL,8.7667,-12.7833,78.46,92,100,2.15,overcast clouds
376,Bengkulu,ID,-3.8004,102.2655,84.83,71,18,2.66,few clouds
377,Port Lavaca,US,28.615,-96.6261,80.58,78,0,4.61,clear sky
378,Bud,US,39.447,-86.1758,66.31,92,100,2.71,overcast clouds
379,Kismayo,SO,-0.3582,42.5454,79.09,83,90,10.74,light rain
380,Xunchang,CN,28.4543,104.715,55.31,95,100,7.56,overcast clouds
381,Amalapuram,IN,16.5833,82.0167,90.59,63,18,5.48,few clouds
382,Saint-Francois,FR,46.4154,3.9054,49.68,93,0,0.0,clear sky
383,Svetlogorsk,BY,52.6333,29.7333,45.39,96,100,10.45,overcast clouds
384,Kimbe,PG,-5.5502,150.1429,87.35,64,85,6.6,overcast clouds
385,La Tuque,CA,47.4334,-72.7824,73.65,49,24,2.3,few clouds
386,Shaikhpura,IN,25.15,85.85,99.32,33,3,6.02,clear sky
387,Mabaruma,GY,8.2,-59.7833,74.93,90,99,3.53,overcast clouds
388,Honningsvag,NO,70.9821,25.9704,38.95,87,100,2.3,overcast clouds
389,Methoni,GR,36.8197,21.7049,64.22,84,26,9.08,scattered clouds
390,La Asuncion,VE,11.0333,-63.8628,78.58,84,44,17.34,scattered clouds
391,Lodja,CD,-3.4833,23.4333,69.8,80,53,0.85,broken clouds
392,Lubartow,PL,51.4603,22.6095,49.46,94,40,8.48,scattered clouds
393,Coruripe,BR,-10.1256,-36.1756,76.15,88,32,7.45,scattered clouds
394,Nago,JP,26.5881,127.9761,72.45,91,100,19.64,light rain
395,Kayes,ML,14.0,-11.0,91.47,10,8,9.13,clear sky
396,Redmond,US,47.674,-122.1215,62.71,66,100,5.01,overcast clouds
397,Hit,IQ,33.6416,42.8251,77.29,33,100,10.33,overcast clouds
398,Maldonado,UY,-34.6667,-54.9167,58.39,77,100,6.08,overcast clouds
399,Chumikan,RU,54.7183,135.315,41.02,80,100,13.13,overcast clouds
400,Kodiak,US,57.79,-152.4072,51.31,40,75,13.8,broken clouds
401,Rocha,UY,-34.4833,-54.3333,53.15,93,92,6.31,overcast clouds
402,The Pas,CA,53.8251,-101.2541,35.62,93,100,17.27,overcast clouds
403,Iqaluit,CA,63.7506,-68.5145,20.93,79,75,18.41,broken clouds
404,Usakos,NA,-22.0,15.6,63.54,24,0,8.23,clear sky
405,Chifeng,CN,42.2683,118.9636,65.3,17,59,15.26,broken clouds
406,Kanniyakumari,IN,8.0833,77.5667,81.19,81,100,21.68,overcast clouds
407,Suntar,RU,62.1444,117.6319,41.31,82,100,2.73,overcast clouds
408,Hirara,JP,24.8,125.2833,79.07,83,75,23.02,broken clouds
409,Petropavlovka,RU,50.6114,105.3196,68.65,18,8,3.18,clear sky
410,Huarmey,PE,-10.0681,-78.1522,63.79,87,48,7.31,scattered clouds
411,Lorengau,PG,-2.0226,147.2712,85.66,62,100,7.49,overcast clouds
412,Cap Malheureux,MU,-19.9842,57.6142,71.47,79,1,3.0,clear sky
413,Turukhansk,RU,65.8167,87.9833,60.73,55,95,8.25,overcast clouds
414,Opuwo,NA,-18.0607,13.84,61.47,38,4,4.61,clear sky
415,San Carlos De Bariloche,AR,-41.1456,-71.3082,35.35,60,0,6.91,clear sky
416,Belyy Yar,RU,53.6039,91.3903,67.86,28,0,2.24,clear sky
417,Fjellstrand,NO,59.7981,10.6163,40.32,27,5,4.14,clear sky
418,Caohai,CN,26.8661,104.2841,45.25,90,100,5.97,overcast clouds
419,Tabatinga,BR,-4.2525,-69.9381,75.29,94,0,1.14,light rain
420,Tanout,NE,14.9709,8.8879,78.01,19,95,11.61,overcast clouds
421,Rio Gallegos,AR,-51.6226,-69.2181,37.45,81,0,8.05,clear sky
422,Matara,LK,5.9485,80.5353,80.33,87,100,13.82,overcast clouds
423,Darnah,LY,32.767,22.6367,64.27,69,0,12.33,clear sky
424,Loikaw,MM,19.6742,97.2094,84.72,51,15,4.97,few clouds
425,Wanaka,NZ,-44.7,169.15,55.11,90,98,2.53,overcast clouds
426,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.59,87,75,20.13,light rain
427,Sola,VU,-13.8833,167.55,79.75,72,86,14.43,overcast clouds
428,Hailar,CN,49.2,119.7,55.09,27,90,13.76,overcast clouds
429,Omboue,GA,-1.5746,9.2618,77.5,92,98,5.06,overcast clouds
430,Vondrozo,MG,-22.8167,47.2833,61.54,90,75,1.41,broken clouds
431,Alice Springs,AU,-23.7,133.8833,72.95,46,100,8.05,overcast clouds
432,Chiquilistlan,MX,20.2,-103.8167,68.4,60,100,3.71,overcast clouds
433,Motygino,RU,58.1831,94.7592,70.45,34,70,3.69,broken clouds
434,Narasingapuram,IN,13.6167,79.3333,83.08,59,100,6.31,overcast clouds
435,Smolenka,RU,52.1352,113.4974,59.07,26,8,6.71,clear sky
436,Praia,CV,14.9215,-23.5087,81.14,44,0,27.63,clear sky
437,Inirida,CO,3.8653,-67.9239,74.21,96,89,2.08,overcast clouds
438,Heyang,CN,26.1011,107.473,52.99,90,100,7.72,overcast clouds
439,Gravdal,NO,68.1214,13.5031,42.55,86,94,19.73,light rain
440,Pisco,PE,-13.7,-76.2167,64.45,82,75,4.61,mist
441,Port Lincoln,AU,-34.7333,135.8667,65.75,59,24,26.02,few clouds
442,Cabo Rojo,PR,18.0866,-67.1457,78.67,86,99,9.44,overcast clouds
443,Patiya,BD,22.2931,91.9762,85.95,84,75,11.5,broken clouds
444,Freetown,SL,8.484,-13.2299,80.15,87,100,2.55,overcast clouds
445,Kirakira,SB,-10.4544,161.9205,82.71,77,82,2.28,broken clouds
446,Mizdah,LY,31.4451,12.9801,63.99,36,0,4.21,clear sky
447,Aksu,CN,41.1231,80.2644,69.33,37,100,4.27,overcast clouds
448,Cabedelo,BR,-6.9811,-34.8339,77.67,86,51,8.75,broken clouds
449,Kyra,RU,49.5776,111.9753,62.42,24,52,14.32,broken clouds
450,Kaduqli,SD,11.0167,29.7167,85.78,44,100,4.94,overcast clouds
451,Tabas,IR,33.5959,56.9244,68.22,30,0,4.61,clear sky
452,Jalu,LY,29.0331,21.5482,66.65,48,0,8.99,clear sky
453,Bolkhov,RU,53.4433,36.0044,45.77,95,98,6.78,overcast clouds
454,Eskilstuna,SE,59.3666,16.5077,46.72,70,66,4.27,broken clouds
455,Aykhal,RU,66.0,111.5,39.07,97,100,3.15,overcast clouds
456,Loukhi,RU,66.0764,33.0381,41.97,81,100,3.4,overcast clouds
457,Te Anau,NZ,-45.4167,167.7167,57.09,68,11,1.43,few clouds
458,Vawkavysk,BY,53.1561,24.4513,44.55,90,85,11.39,overcast clouds
459,Bogorodskoye,RU,56.55,37.8833,42.66,91,91,5.08,overcast clouds
460,Nishihara,JP,26.1842,127.7558,71.65,97,100,32.21,mist
461,Xining,CN,36.6167,101.7667,47.19,53,83,3.44,broken clouds
462,Codrington,AU,-38.2667,141.9667,66.97,53,8,21.92,clear sky
463,Luchegorsk,RU,46.4764,134.2569,57.56,49,98,16.51,overcast clouds
464,Eureka,US,40.8021,-124.1637,61.2,88,92,4.07,overcast clouds
465,Francistown,BW,-21.17,27.5079,60.21,41,0,7.61,clear sky
466,Manadhoo,MV,5.7667,73.3833,83.73,75,100,20.24,light rain
467,Muroto,JP,33.2833,134.15,66.31,61,93,4.61,light rain
468,Celestun,MX,20.8667,-90.4,77.02,72,0,16.04,clear sky
469,Mawlaik,MM,23.6333,94.4167,80.06,86,93,0.4,overcast clouds
470,Yar-Sale,RU,66.8333,70.8333,36.52,100,100,6.13,overcast clouds
471,Ishigaki,JP,24.3448,124.1572,75.33,100,75,13.8,light intensity shower rain
472,Banda Aceh,ID,5.5577,95.3222,85.46,72,55,9.64,broken clouds
473,Puerto Narino,CO,-3.7703,-70.3831,73.83,99,100,1.12,overcast clouds
474,Broken Hill,AU,-31.95,141.4333,70.0,41,0,12.08,clear sky
475,Treinta Y Tres,UY,-33.2333,-54.3833,55.29,83,90,8.16,overcast clouds
476,Pafos,CY,34.7667,32.4167,65.98,88,40,10.36,scattered clouds
477,Grindavik,IS,63.8424,-22.4338,45.07,100,100,21.85,overcast clouds
478,Saint-Augustin,CA,51.226,-58.6502,43.47,78,91,8.93,overcast clouds
479,Byron Bay,AU,-28.65,153.6167,74.71,88,58,3.13,broken clouds
480,Armenis,RO,45.2,22.3167,54.9,80,100,1.48,overcast clouds
481,Dolores,AR,-36.3132,-57.6792,44.65,59,95,7.27,overcast clouds
482,Nipawin,CA,53.3668,-104.0009,42.84,81,100,9.22,overcast clouds
483,Bathsheba,BB,13.2167,-59.5167,81.21,78,20,19.57,few clouds
484,Severo-Yeniseyskiy,RU,60.3725,93.0408,63.93,46,52,1.21,broken clouds
485,Batemans Bay,AU,-35.7167,150.1833,65.1,61,100,5.19,overcast clouds
486,Westport,US,41.1415,-73.3579,66.6,96,100,3.44,overcast clouds
487,Shenjiamen,CN,29.9576,122.298,55.6,75,100,4.41,overcast clouds
488,Coihaique,CL,-45.5752,-72.0662,33.75,93,0,0.0,clear sky
489,Sai Buri,TH,6.7013,101.6168,87.51,71,56,4.07,broken clouds
490,San Pedro,PH,14.35,121.0167,90.32,69,75,9.22,broken clouds
491,Kavaratti,IN,10.5669,72.642,80.64,82,100,17.31,heavy intensity rain
492,Axim,GH,4.8699,-2.2405,79.25,86,100,4.12,overcast clouds
493,Missungwi,TZ,-2.85,33.0833,68.68,72,100,4.12,overcast clouds
494,Fort Saint James,CA,54.4333,-124.25,49.57,52,97,3.22,overcast clouds
495,Casa Nova,BR,-9.4167,-41.1333,77.16,62,92,19.33,overcast clouds
496,Jiuquan,CN,39.7432,98.5174,61.9,14,0,9.57,clear sky
497,Roma,US,43.2128,-75.4557,69.94,90,100,3.44,overcast clouds
498,Sven,RU,53.1822,34.5511,48.31,93,100,6.4,overcast clouds
499,Noumea,NC,-22.2763,166.4572,82.38,99,49,11.56,scattered clouds
500,Pocone,BR,-16.2567,-56.6228,76.21,57,67,0.94,broken clouds
501,Araouane,ML,18.9048,-3.5265,77.36,9,37,12.08,scattered clouds
502,Sao Joao Da Barra,BR,-21.6403,-41.0511,72.93,71,99,7.47,overcast clouds
503,Priekule,LV,56.4468,21.5897,43.92,96,41,4.29,scattered clouds
504,Carutapera,BR,-1.195,-46.02,76.91,93,100,6.82,light rain
505,Muli,MV,2.9167,73.5667,83.26,75,98,17.45,overcast clouds
506,Taga,RO,46.95,24.05,50.32,89,35,1.68,scattered clouds
507,Kushmurun,KZ,52.4503,64.6311,58.21,60,37,10.22,scattered clouds
508,Jumla,NP,29.2747,82.1838,67.3,53,6,5.17,clear sky
509,Maceio,BR,-9.6658,-35.7353,72.84,94,75,3.44,mist
510,Bukachacha,RU,52.9833,116.9167,57.15,29,47,10.87,scattered clouds
511,Menomonie,US,44.8755,-91.9193,66.24,37,1,8.05,clear sky
512,Manokwari,ID,-0.8667,134.0833,83.46,72,80,5.14,broken clouds
513,Tukrah,LY,32.5341,20.5791,62.71,85,0,4.14,clear sky
514,Agbor,NG,6.2518,6.1934,72.01,98,52,2.35,broken clouds
515,Duluth,US,46.7833,-92.1066,63.18,43,0,10.36,clear sky
516,Akdepe,TM,42.0551,59.3788,62.69,27,4,10.2,clear sky
517,Tepalcatepec,MX,19.1833,-102.85,82.27,55,99,1.83,overcast clouds
518,Orapa,BW,-21.2833,25.3667,59.41,41,2,6.02,clear sky
519,General Roca,AR,-39.0333,-67.5833,48.16,37,0,4.7,clear sky
520,Nuuk,GL,64.1835,-51.7216,23.61,93,100,4.61,overcast clouds
521,La Ronge,CA,55.1001,-105.2842,37.65,81,100,12.66,overcast clouds
522,Sukabumi,ID,-6.9181,106.9267,80.06,78,96,0.45,overcast clouds
523,Kuytun,RU,54.3419,101.5036,70.57,27,19,3.36,few clouds
524,Jishou,CN,28.3167,109.7167,55.06,96,100,2.66,overcast clouds
525,Mazagao,BR,-0.115,-51.2894,80.65,99,99,3.31,light rain
526,Pontian Kecil,MY,1.4801,103.3899,88.12,72,25,4.61,scattered clouds
527,Tamandare,BR,-8.7597,-35.1047,77.77,86,97,5.73,overcast clouds
528,Ferrol,ES,43.4832,-8.2369,64.92,96,100,7.63,overcast clouds
529,Marzuq,YE,14.4,46.4667,70.23,20,4,3.49,clear sky
530,Bako,ET,5.7833,36.5667,62.04,86,68,4.43,broken clouds
531,Alofi,NU,-19.0595,-169.9187,78.69,57,79,10.36,broken clouds
532,Nalbari,IN,26.4456,91.4354,76.98,95,100,3.38,overcast clouds
533,Bonavista,CA,48.6499,-53.1147,33.69,77,4,3.65,clear sky
534,Tarakan,ID,3.3,117.6333,85.5,74,75,5.75,broken clouds
535,Garowe,SO,8.4054,48.4845,78.67,68,33,19.3,scattered clouds
536,Phan Thiet,VN,10.9333,108.1,89.37,63,35,5.88,scattered clouds
537,Karlovac,HR,45.4872,15.5478,61.14,95,23,0.36,few clouds
538,Palmer,US,42.1584,-72.3287,69.51,82,100,8.05,light rain
539,Severodvinsk,RU,64.5635,39.8302,44.71,88,100,8.97,overcast clouds
540,Wewak,PG,-3.5534,143.6268,86.45,65,67,6.02,broken clouds
541,Sugod,PH,12.987,124.0805,86.52,65,64,5.48,broken clouds
542,Uyemskiy,RU,64.4743,40.8524,44.65,87,40,4.47,scattered clouds
543,Maraa,BR,-1.8333,-65.3667,74.16,99,100,2.42,overcast clouds
544,Trincomalee,LK,8.5711,81.2335,80.87,79,100,23.49,overcast clouds
545,Karpogory,RU,64.0019,44.4451,49.08,90,80,5.48,broken clouds
546,Husavik,IS,66.0449,-17.3389,38.07,91,100,6.89,overcast clouds
547,Hami,CN,42.8,93.45,74.05,7,45,12.21,scattered clouds
548,Port-Gentil,GA,-0.7193,8.7815,80.1,86,100,9.46,moderate rain
549,Jacareacanga,BR,-6.2222,-57.7528,74.23,99,100,0.43,light rain
550,Mitchell,US,43.7094,-98.0298,62.58,41,0,4.61,clear sky
551,Burnie,AU,-41.0667,145.9167,57.94,82,73,19.24,light rain
552,Baruun-Urt,MN,46.6806,113.2792,61.63,20,22,16.58,few clouds
553,Usinsk,RU,65.9939,57.5281,49.5,73,1,9.1,clear sky
554,Amahai,ID,-3.3333,128.9167,86.74,66,82,4.79,broken clouds
555,Daro,GN,8.5185,-9.569,66.54,99,100,0.45,overcast clouds
556,Senneterre,CA,48.3835,-77.2328,64.56,80,85,7.92,light rain
557,Donskoye,RU,45.4552,41.9741,55.53,77,5,9.8,clear sky
558,Nsanje,MW,-16.92,35.262,63.39,97,2,0.69,clear sky
559,Sancti Spiritus,CU,21.9297,-79.4425,74.89,82,0,3.89,clear sky
560,Tabuk,PH,17.4189,121.4443,87.64,63,96,5.28,overcast clouds
561,Ust-Maya,RU,60.4167,134.5333,38.25,88,100,9.91,overcast clouds
562,Kampene,CD,-3.6,26.6667,67.19,97,73,1.66,broken clouds
563,Guerrero Negro,MX,27.9769,-114.0611,62.85,76,8,12.39,clear sky
564,Kafue,ZM,-15.7691,28.1814,56.55,70,0,4.76,clear sky
565,Laon,FR,49.5667,3.6667,50.04,88,85,5.19,overcast clouds
566,Durango,MX,24.8333,-104.8333,75.76,20,100,11.48,overcast clouds
567,Amos,CA,48.5669,-78.1162,66.18,78,86,8.41,light rain
568,Tumut,AU,-35.3,148.2167,62.1,82,94,4.34,overcast clouds
569,Christchurch,NZ,-43.5333,172.6333,51.91,90,100,6.91,light rain
570,Coahuayana,MX,18.7333,-103.6833,76.08,80,95,0.89,overcast clouds
571,Digha,IN,21.6833,87.55,87.82,72,97,18.25,overcast clouds
572,General Pico,AR,-35.6566,-63.7568,50.81,37,100,4.63,overcast clouds
573,Peque,CO,7.0212,-75.9093,66.7,97,96,0.65,overcast clouds
574,Warwick,US,41.7001,-71.4162,70.66,86,100,6.91,overcast clouds
575,Wronki,PL,52.7105,16.3804,48.29,96,52,6.06,broken clouds
576,Narsaq,GL,60.9167,-46.05,37.62,74,96,3.49,overcast clouds
577,Ubinskoye,RU,55.3068,79.6802,68.29,50,100,4.7,overcast clouds
578,Tucuma,BR,-0.1833,-50.05,76.08,94,100,4.7,light rain
579,Vaitape,PF,-16.5167,-151.75,81.72,64,0,8.39,clear sky
580,Nanakuli,US,21.3906,-158.1547,82.35,50,0,12.66,clear sky
581,Praia Da Vitoria,PT,38.7333,-27.0667,57.76,88,20,17.05,few clouds
582,Mareeba,AU,-17.0,145.4333,83.44,60,48,2.01,scattered clouds
583,Upington,ZA,-28.4478,21.2561,43.18,56,0,1.14,clear sky
584,Blackfalds,CA,52.3834,-113.7853,59.27,26,80,5.75,broken clouds
585,Kemijarvi,FI,66.7131,27.4306,45.07,80,100,3.65,overcast clouds
586,Berlevag,NO,70.8578,29.0864,39.0,81,89,0.0,overcast clouds
587,Acapulco,MX,16.8634,-99.8901,82.33,72,89,8.57,overcast clouds
588,Areni,AM,39.7191,45.1799,61.2,52,50,1.12,scattered clouds
589,Saryg-Sep,RU,51.5,95.6,68.47,19,14,2.62,few clouds
590,Viedma,AR,-40.8135,-62.9967,48.96,61,6,16.55,clear sky
591,Aquiraz,BR,-3.9014,-38.3911,82.49,89,65,11.25,broken clouds
592,Luderitz,NA,-26.6481,15.1594,62.4,38,21,8.41,few clouds
593,Tizimin,MX,21.15,-88.15,70.92,83,0,5.1,clear sky
594,Cuencame,MX,24.8711,-103.6964,80.37,16,88,8.55,overcast clouds
595,Goldap,PL,54.3063,22.3036,42.1,91,88,10.38,overcast clouds
596,Ilhabela,BR,-23.7781,-45.3581,70.57,89,95,10.76,overcast clouds
597,Rostovka,RU,55.3842,71.8891,59.95,66,66,9.55,light rain
598,Illapel,CL,-31.6308,-71.1653,62.02,55,91,1.7,overcast clouds
599,Smoky Lake,CA,54.1169,-112.4686,57.92,28,16,11.5,few clouds
600,Port Shepstone,ZA,-30.7414,30.455,65.44,79,99,8.99,overcast clouds
601,Tual,ID,-5.6667,132.75,83.55,70,38,2.59,scattered clouds
602,Mercedes,AR,-34.6515,-59.4307,48.85,38,100,7.14,overcast clouds
603,Katobu,ID,-4.9408,122.5276,87.82,59,100,2.95,overcast clouds
604,Probolinggo,ID,-7.7543,113.2159,86.81,63,64,3.56,broken clouds
605,Gazanjyk,TM,39.2446,55.5154,69.48,36,97,11.59,overcast clouds
606,Suez,EG,29.9737,32.5263,65.46,60,94,11.41,overcast clouds
607,Telgte,DE,51.9833,7.7833,52.32,87,0,3.44,clear sky
608,Shorkot,PK,31.9099,70.8774,104.18,6,0,15.01,clear sky
609,Olafsvik,IS,64.8945,-23.7142,42.33,91,100,19.51,overcast clouds
610,Margate,GB,51.3813,1.3862,56.1,85,78,1.99,broken clouds
611,Sisimiut,GL,66.9395,-53.6735,24.15,73,12,8.61,few clouds
612,New Haven,US,41.4001,-72.9329,67.19,92,100,3.44,mist
613,Karasburg,NA,-28.0167,18.75,53.82,25,0,10.33,clear sky
614,Kango,GA,0.1943,10.0951,74.73,99,100,1.54,light rain
615,Kurilsk,RU,45.2333,147.8833,46.94,70,91,7.9,overcast clouds
616,Isla Mujeres,MX,21.2311,-86.731,77.16,66,0,8.41,clear sky
617,Kangaatsiaq,GL,68.3065,-53.4641,16.12,92,14,2.33,few clouds
618,Okha,RU,53.5739,142.9478,32.74,100,100,7.2,light snow
619,Kudeyevskiy,RU,54.8758,56.7567,49.51,88,96,9.33,light rain
620,Umm Lajj,SA,25.0213,37.2685,92.05,24,3,6.51,clear sky
621,Casablanca,MA,33.5928,-7.6192,68.32,72,8,8.99,clear sky
622,Itupiranga,BR,-5.1347,-49.3267,74.08,97,100,1.3,overcast clouds
623,Kunda,IN,25.7167,81.5167,105.15,10,0,7.92,clear sky
624,Staryy Nadym,RU,65.6118,72.6842,45.41,94,90,6.29,overcast clouds
625,Coquimbo,CL,-29.9533,-71.3436,55.13,94,100,3.44,overcast clouds
626,Port Hedland,AU,-20.3167,118.5667,80.65,32,100,14.97,overcast clouds
627,Dhidhdhoo,MV,6.8833,73.1,82.96,78,100,21.32,light rain
628,Batetskiy,RU,58.6461,30.3027,45.55,94,100,5.23,overcast clouds
629,Goderich,CA,43.7501,-81.7165,64.72,82,88,11.5,overcast clouds
630,Keuruu,FI,62.2667,24.7,37.8,92,51,8.23,broken clouds
631,Baoqing,CN,46.3317,132.2111,58.73,46,97,16.87,overcast clouds
632,Uyuni,BO,-20.4597,-66.825,38.59,30,1,8.08,clear sky
633,Tessalit,ML,20.1986,1.0114,79.11,11,0,7.47,clear sky
634,Angoram,PG,-4.0625,144.0661,94.01,46,99,0.56,overcast clouds
635,Sault Sainte Marie,CA,46.5168,-84.3333,63.16,80,0,3.44,clear sky
636,Catuday,PH,16.2923,119.8062,83.91,70,91,5.84,moderate rain
637,Brigantine,US,39.4101,-74.3646,62.04,98,100,8.05,fog
638,Marstal,DK,54.8562,10.5173,46.31,84,13,9.86,few clouds
639,Borogontsy,RU,62.6683,131.1683,37.9,54,100,4.54,overcast clouds
640,Dicabisagan,PH,17.0818,122.4157,88.54,64,72,8.79,broken clouds
641,Talakan,RU,50.3167,130.3667,39.74,83,98,11.25,overcast clouds
642,Nome,US,64.5011,-165.4064,35.67,75,100,11.5,overcast clouds
643,Sanming,CN,26.2486,117.6186,63.09,98,100,2.86,overcast clouds
644,Mapiripan,CO,2.8892,-72.1256,73.45,97,89,1.92,overcast clouds
645,Zavodouspenskoye,RU,56.8626,65.0155,55.62,55,16,9.62,few clouds
646,Hoshangabad,IN,22.75,77.7167,96.66,25,12,9.22,few clouds
647,Price,US,39.5994,-110.8107,72.66,15,0,13.8,clear sky
648,Lensk,RU,60.7253,114.9278,51.73,71,100,1.01,overcast clouds
649,Carira,BR,-10.3608,-37.7011,68.5,93,84,4.14,broken clouds
650,Bahir Dar,ET,11.5936,37.3908,69.28,36,11,4.14,few clouds
651,Flinders,AU,-34.5833,150.8552,72.18,86,96,7.0,overcast clouds
652,Talaya,RU,61.3833,152.75,39.69,91,100,3.18,overcast clouds
653,Kaili,ID,-3.4626,120.2147,80.24,66,63,4.54,broken clouds
654,Potrero Del Llano,MX,21.05,-97.6833,73.15,85,12,5.17,few clouds
655,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,46,0,10.36,clear sky
656,Padang,ID,-0.9492,100.3543,87.85,69,9,3.22,clear sky
657,Iquique,CL,-20.2208,-70.1431,60.84,74,45,2.48,scattered clouds
658,Kidal,ML,18.4411,1.4078,82.45,10,0,10.36,clear sky
659,Bay Roberts,CA,47.5999,-53.2648,32.14,89,6,4.14,clear sky
660,Shimminato,JP,36.7833,137.0667,67.3,34,0,1.14,clear sky
661,Poum,NC,-20.2333,164.0167,77.59,73,84,12.5,broken clouds
662,Luebo,CD,-5.35,21.4167,70.36,77,36,1.23,scattered clouds
663,Mikumi,TZ,-7.4041,36.9831,63.86,95,7,2.21,clear sky
664,Bismarck,US,46.8083,-100.7837,60.64,44,20,9.22,few clouds
665,Zhuanghe,CN,39.7008,122.9911,66.06,36,11,12.48,few clouds
666,Terney,RU,45.0503,136.6092,56.97,46,87,14.23,overcast clouds
667,Natal,BR,-5.795,-35.2094,77.65,100,40,4.61,scattered clouds
668,Karatau,KZ,43.1667,70.4667,64.96,54,5,2.64,clear sky
669,Mahibadhoo,MV,3.7833,72.9667,83.66,76,100,18.88,overcast clouds
670,Iquitos,PE,-3.7481,-73.2472,75.24,100,75,3.44,broken clouds
671,Monrovia,LR,6.3005,-10.7969,79.61,86,100,9.53,overcast clouds
672,Valparaiso,CL,-33.0393,-71.6273,54.48,82,0,2.3,clear sky
673,Panama City,PA,8.9936,-79.5197,80.55,89,100,5.75,overcast clouds
674,Wanxian,CN,30.8039,108.3897,64.35,68,100,3.36,overcast clouds
675,Anton Lizardo,MX,19.05,-95.9833,83.21,76,14,10.89,few clouds
676,Richards Bay,ZA,-28.783,32.0377,66.2,92,95,6.4,moderate rain
677,Hammerfest,NO,70.6634,23.6821,38.43,95,100,2.37,overcast clouds
678,Kharp,RU,66.8014,65.8081,44.19,92,92,8.52,overcast clouds
679,Hobyo,SO,5.3505,48.5268,80.08,83,13,20.22,few clouds
680,Saint-Joseph,RE,-21.3667,55.6167,68.38,80,26,9.4,light rain
681,Emba,KZ,48.8264,58.1442,60.75,59,97,15.52,overcast clouds
682,Port Macquarie,AU,-31.4333,152.9167,73.33,83,76,6.49,broken clouds
683,Huallanca,PE,-9.8993,-76.9417,45.25,93,75,1.92,broken clouds
684,Kiunga,PG,-6.1219,141.2906,85.03,75,70,0.69,broken clouds
685,Fomboni,KM,-12.28,43.7425,82.04,67,0,15.86,clear sky
686,Ukiah,US,39.1502,-123.2078,78.69,50,0,6.91,clear sky
687,Pakhtakoron,TJ,40.1571,68.7466,65.53,62,36,6.73,scattered clouds
688,Lulea,SE,65.5842,22.1547,39.27,75,86,5.75,overcast clouds
689,Boende,CD,-0.2167,20.8667,70.27,98,92,2.13,overcast clouds
690,Tipuani,BO,-15.5648,-68.0185,70.5,92,61,0.72,broken clouds
691,Longido,TZ,-2.7333,36.6833,59.58,93,23,2.59,few clouds
692,Malmyzh,RU,56.5205,50.6818,48.52,84,57,10.02,broken clouds
693,San Ignacio,BZ,17.1561,-89.0714,68.14,37,100,0.0,overcast clouds
694,Kamariotissa,GR,40.4833,25.4667,64.36,76,84,1.57,broken clouds
695,Shingu,JP,33.7333,135.9833,71.4,51,84,6.33,broken clouds
696,San Cristobal,VE,7.7669,-72.225,73.58,93,98,2.66,overcast clouds
697,Kisangani,CD,0.5167,25.2,69.89,99,94,1.95,light rain
698,Chau Doc,VN,10.7,105.1167,91.92,55,98,9.35,overcast clouds
